HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,ShoppingMall,Spa,Transported
0,1,2,28,0,0,0,0,1
2,0,2,50,0,846,280,280,0
0,0,2,30,0,0,0,2,0
2,0,2,44,0,1267,0,3,1
0,1,1,52,0,0,0,0,0
0,1,2,7,0,0,0,0,1
0,0,0,30,0,0,18,639,0
0,0,2,27,0,1109,0,0,0
1,1,0,24,0,0,0,0,1
0,0,0,13,0,4,1,0,0
0,0,2,61,0,0,813,3,0
0,1,2,32,0,0,173,0,1
2,1,0,17,0,0,0,0,1
2,0,2,36,0,0,0,0,1
0,1,1,16,0,0,0,0,1
0,0,1,21,0,0,0,0,1
1,0,2,24,0,0,0,0,1
0,0,0,28,0,0,0,1114,0
2,0,2,28,0,848,2,0,0
2,0,0,13,0,9920,180,130,0
0,0,2,39,0,0,0,739,0
0,0,2,24,0,0,980,7,0
1,0,2,38,0,0,0,1545,0
2,0,2,20,0,489,663,214,0
0,0,2,21,0,724,0,0,1
2,0,2,27,0,1,2196,372,0
0,0,2,49,0,226,2,1580,0
2,1,2,6,0,0,0,0,1
1,1,0,41,0,0,0,0,1
1,0,0,33,1,0,1089,5700,0
1,0,2,6,0,0,0,0,1
1,0,0,35,0,0,0,324,0
1,0,2,46,0,0,173,243,0
0,0,2,31,0,2703,0,0,0
1,1,2,32,0,0,0,0,1
1,1,0,31,0,224,0,0,1
0,1,2,20,0,224,0,0,0
0,0,2,57,0,685,0,0,0
0,0,1,37,0,0,559,11,1
0,1,2,21,0,0,173,0,1
0,0,2,43,0,0,1,311,0
0,0,2,49,0,1020,2,2,1
0,0,2,17,0,0,166,570,1
2,0,2,29,0,518,10,1245,0
0,1,0,36,0,0,0,0,1
1,0,2,37,0,31,0,904,0
0,0,1,17,0,2,0,0,0
2,1,0,45,0,0,0,0,1
0,0,2,20,0,0,82,14,0
2,1,2,24,0,0,0,0,1
1,1,2,28,0,0,0,0,1
1,0,2,15,0,0,6805,0,1
1,0,2,53,0,0,0,5047,0
1,1,2,51,0,0,0,0,1
0,1,2,14,0,0,0,0,1
0,1,2,1,0,0,0,0,0
2,0,2,26,0,665,173,1478,0
0,0,2,20,0,0,499,285,0
0,0,2,23,0,0,59,720,0
0,0,2,22,0,658,0,161,1
0,1,0,22,0,0,0,0,1
1,1,2,13,0,0,0,0,1
1,0,2,28,0,0,0,0,1
0,1,2,40,0,0,0,0,1
2,0,0,21,0,4027,47,83,0
0,0,2,35,0,702,5,76,1
0,0,2,22,0,142,0,0,0
1,1,2,37,0,0,0,0,1
2,0,2,21,0,0,0,0,0
0,0,2,50,0,0,0,620,0
0,0,2,27,0,0,800,0,1
0,1,2,20,0,0,0,0,1
0,1,2,15,0,0,0,0,1
0,0,1,25,0,39,169,20,0
1,0,0,31,0,0,0,301,0
1,0,0,28,0,0,1044,699,1
0,1,2,18,0,0,0,0,1
0,1,1,2,0,224,0,0,1
0,0,2,27,0,0,0,814,1
0,0,2,0,0,0,0,0,1
0,0,2,22,0,758,46,0,0
2,0,2,28,0,0,0,0,0
0,0,2,56,0,0,778,0,1
0,0,2,28,0,0,0,676,0
0,0,0,42,0,31,0,635,1
0,0,2,20,0,0,0,703,1
0,0,2,27,0,508,9,311,1
0,0,1,29,0,0,20,0,0
0,0,0,36,0,85,545,15,1
0,0,2,23,0,0,4,145,0
0,1,2,64,0,0,0,0,1
0,0,2,19,0,1,173,0,0
0,1,0,1,0,0,0,0,0
0,1,2,49,0,224,0,0,0
0,1,0,0,0,0,0,0,1
0,0,2,18,0,0,35,0,0
1,0,0,39,0,5645,0,1,0
2,0,2,37,0,10,868,115,0
2,1,2,44,0,0,0,0,1
2,0,1,43,0,817,617,0,0
2,1,2,33,0,0,0,0,1
0,0,2,20,0,41,0,43,1
0,0,2,0,0,0,0,0,1
0,0,0,4,0,0,0,0,1
2,1,2,20,0,0,0,0,1
2,0,2,50,0,690,30,762,0
2,1,2,47,0,0,0,0,1
2,1,2,17,0,0,0,0,1
1,0,2,26,0,0,0,232,0
0,0,2,21,0,39,0,311,1
2,1,2,20,0,0,0,0,1
1,1,2,26,0,0,0,0,1
2,0,2,28,1,1565,0,0,0
0,0,1,34,0,0,693,3,1
0,1,2,11,0,0,0,0,1
0,1,2,0,0,0,0,0,1
1,0,0,28,0,550,0,2244,0
0,0,2,33,0,127,9,0,1
0,1,2,22,0,0,0,0,1
2,0,2,28,0,0,0,0,0
2,1,2,11,0,0,0,0,1
2,0,2,60,0,51,754,1412,0
0,0,2,43,0,1,213,7,1
0,0,2,27,0,0,667,897,0
0,1,2,37,0,0,0,0,1
0,1,0,23,0,0,0,0,1
2,0,2,57,0,1696,1006,0,0
1,1,2,29,0,0,0,0,1
1,0,2,28,0,0,0,214,0
1,0,2,42,0,0,2929,352,0
1,0,2,43,0,7,2473,443,0
1,1,2,26,0,0,0,0,1
1,0,0,72,0,2445,0,704,0
1,0,2,49,0,0,298,289,0
1,1,0,29,1,0,0,0,1
0,1,2,18,0,0,0,0,0
0,0,0,26,0,0,0,0,1
2,1,0,19,0,0,0,0,1
0,0,0,18,0,749,74,0,0
0,0,0,14,0,714,0,587,0
2,0,2,44,0,583,222,0,0
2,1,2,34,0,0,0,0,1
0,1,0,18,0,0,0,0,1
0,1,1,36,0,0,0,0,1
1,1,0,27,0,0,0,0,1
0,0,2,35,0,753,1,348,0
1,0,2,52,0,5,31,601,1
0,0,1,22,0,688,80,0,0
0,0,2,34,0,245,542,0,1
0,0,1,37,0,0,6,746,0
0,0,0,22,0,654,83,0,0
0,0,2,26,0,0,0,11,1
0,0,0,14,0,590,0,0,0
2,1,0,53,0,0,0,0,1
0,0,2,17,0,0,0,1168,0
0,0,2,30,0,0,0,870,0
1,0,2,65,0,0,302,103,0
0,0,2,19,0,0,500,2,1
1,0,0,36,0,380,0,295,0
0,1,2,3,0,0,0,0,1
0,0,2,6,0,0,0,0,1
0,0,0,4,0,0,0,0,1
0,0,2,21,0,958,82,0,1
0,1,0,8,0,0,0,0,1
1,1,2,35,0,0,0,0,1
1,0,0,18,0,0,0,436,1
0,0,2,34,0,170,0,3926,0
1,1,0,45,0,0,0,0,1
1,0,2,31,0,0,7,104,1
0,0,2,14,0,30,115,0,1
0,0,2,23,0,765,0,0,0
1,1,2,61,0,0,0,0,1
1,0,0,54,1,0,0,4549,0
1,1,2,28,0,0,0,0,1
1,0,2,46,0,0,0,1,0
0,0,2,32,0,125,0,180,1
0,1,0,49,0,0,0,0,1
0,1,0,20,0,0,0,0,1
0,0,1,25,0,458,0,239,1
0,0,2,19,0,0,0,0,1
0,1,0,28,0,0,0,0,1
0,0,2,68,0,0,970,0,1
0,1,2,16,0,0,0,0,1
2,1,2,19,0,0,0,0,0
2,0,1,49,0,0,0,0,0
2,0,2,15,0,890,0,1250,0
2,1,2,26,0,0,0,0,1
2,0,2,22,0,804,378,0,0
0,1,1,23,0,0,0,0,1
0,0,2,31,0,0,0,0,0
0,1,2,27,0,0,0,0,0
0,1,2,28,0,0,0,0,1
0,0,2,20,0,47,0,0,0
0,0,2,43,0,1,0,0,0
0,0,2,22,0,19,0,0,1
1,1,2,27,0,0,0,0,1
1,1,2,35,0,0,0,0,1
1,1,0,37,0,0,0,0,1
2,0,2,24,0,158,1594,1,1
2,0,0,18,0,2803,17,0,0
2,0,2,15,0,643,45,0,0
2,0,2,28,0,1909,0,0,0
0,0,2,24,0,0,2134,0,1
2,1,0,39,0,0,0,0,1
1,1,2,35,0,0,0,0,1
1,0,0,52,0,0,31,0,1
1,0,2,48,0,0,0,2851,0
1,0,0,27,0,332,0,5,0
1,0,0,50,0,0,0,240,0
0,0,2,24,0,56,285,1453,0
0,0,1,26,0,807,0,0,1
0,0,2,24,0,215,0,0,0
0,1,2,15,0,0,0,0,0
0,0,1,42,0,1188,3,3,0
0,0,2,51,0,0,0,0,0
0,0,1,43,0,635,0,3,1
0,1,0,31,0,0,0,0,0
0,1,2,14,0,0,0,0,1
0,0,2,31,0,13,0,679,0
1,0,2,33,0,0,5,63,1
0,0,0,21,0,0,0,3867,0
0,0,2,13,0,56,15,0,0
0,0,2,29,0,286,173,0,1
1,0,2,22,0,0,0,10247,0
2,0,2,22,0,1035,264,0,0
0,1,1,18,0,0,0,0,1
0,1,0,35,0,0,0,0,1
0,1,2,20,0,0,0,0,1
0,0,2,18,0,0,1609,0,1
0,1,2,66,0,0,0,0,1
0,1,2,33,0,0,0,0,1
1,1,0,48,0,0,0,0,1
1,0,0,38,0,0,48,278,0
1,1,2,62,0,0,0,0,1
0,1,2,19,0,0,0,0,0
2,0,0,44,0,2267,107,0,0
2,0,0,25,0,1410,26,9,0
0,0,2,15,0,348,0,0,0
0,0,2,20,0,12,1110,0,1
0,0,2,34,0,233,0,1054,0
2,0,2,23,0,821,863,664,0
0,0,2,45,0,0,2332,84,1
0,1,2,39,0,0,0,0,1
0,1,1,33,0,0,0,0,1
0,0,2,14,0,0,325,247,0
0,0,2,26,0,178,3,0,1
0,1,2,47,0,0,0,0,1
2,1,2,28,0,0,0,0,1
0,1,0,28,0,0,0,0,1
0,1,2,22,0,0,173,0,1
0,1,2,17,0,0,0,0,1
0,0,2,16,0,0,725,0,1
0,0,2,9,0,0,0,0,1
0,0,2,15,0,0,973,29,1
1,0,2,33,0,0,0,4103,1
0,0,2,61,0,0,1080,0,1
0,0,2,19,0,224,0,692,0
1,1,2,61,0,0,0,0,1
0,0,2,42,0,0,317,434,1
0,0,2,4,0,0,0,0,0
0,0,2,12,0,0,0,0,1
0,0,2,0,0,0,0,0,1
0,1,2,19,0,0,0,0,1
0,1,2,28,0,0,0,0,1
0,0,1,29,0,0,0,0,1
0,0,2,59,0,0,0,144,1
0,1,2,20,0,0,0,0,1
0,0,2,70,0,390,0,0,1
0,1,2,3,0,0,0,0,0
1,1,2,37,0,0,0,0,1
1,0,2,58,0,0,598,7,0
0,0,2,44,0,69,17,176,0
2,1,2,24,0,0,0,0,0
0,1,1,20,0,0,0,0,1
0,0,2,24,0,156,364,489,1
1,1,0,27,0,0,173,0,1
0,0,0,28,0,0,0,711,0
0,0,2,24,0,0,0,77,0
2,1,2,29,0,0,0,0,1
0,0,2,25,0,2029,0,0,0
0,0,2,20,0,0,53,2,0
0,0,0,34,0,0,6,5,1
0,0,2,28,0,0,0,1191,0
0,1,2,28,0,0,0,0,1
0,0,2,23,0,1,1,0,0
1,0,2,39,0,0,13,39,1
1,0,2,35,0,0,0,353,1
0,1,2,18,0,0,0,0,1
0,1,2,20,0,0,0,0,1
1,0,2,42,0,0,0,144,0
1,0,0,32,0,70,724,547,0
0,0,0,50,0,57,0,0,0
0,0,2,23,0,0,859,9,1
0,0,2,19,0,0,0,5381,0
0,0,2,29,0,715,0,0,0
1,0,2,35,1,247,459,1,0
0,0,2,18,0,0,0,0,0
0,0,1,24,0,160,39,552,0
0,0,2,23,0,88,586,0,1
0,0,2,51,0,542,360,0,0
0,0,2,42,0,439,0,0,0
0,0,1,19,0,5,0,716,0
0,0,2,23,0,0,0,0,0
0,1,2,19,0,0,0,311,1
0,0,1,22,0,158,476,0,0
0,0,2,25,0,12,2817,342,0
0,0,1,31,0,11,0,1912,0
0,0,2,23,0,0,0,558,0
0,1,2,22,0,0,0,0,1
1,1,2,55,0,0,0,0,1
0,0,2,40,0,0,56,1,0
0,0,2,24,0,224,0,838,0
0,0,2,25,0,0,1037,8,1
1,0,2,42,0,0,0,570,0
0,1,1,33,0,0,0,0,1
1,1,2,54,0,0,0,0,1
1,1,0,22,0,0,0,0,1
1,1,2,22,0,0,0,0,1
1,1,0,19,0,0,0,0,1
0,0,2,47,0,0,0,4,1
2,0,0,23,0,610,75,1358,0
1,1,0,61,0,0,0,0,1
0,0,2,21,0,0,209,4,0
0,0,1,46,0,559,173,22,0
0,0,2,36,0,0,0,0,0
0,0,2,15,0,0,0,311,1
1,0,2,33,0,2233,173,23,1
1,1,2,35,0,0,0,0,1
1,1,0,21,0,0,0,0,1
0,0,0,21,0,0,0,1,0
0,0,0,43,0,0,0,223,1
0,0,1,34,0,571,0,0,0
0,0,1,47,0,14,0,1720,0
2,0,2,27,0,850,681,1,1
1,0,2,46,0,0,945,2587,0
0,0,2,46,0,183,637,182,1
1,0,0,40,0,0,0,6344,0
1,1,0,59,0,0,0,0,1
1,0,2,45,0,0,149,1472,0
0,0,1,19,0,0,595,0,1
2,0,2,32,0,6769,173,113,0
0,1,0,39,0,0,0,0,1
0,0,2,40,0,661,830,0,0
2,0,2,44,0,815,22,0,1
0,1,2,26,0,0,0,0,0
0,0,2,22,0,514,2,129,0
0,0,2,2,0,0,0,0,0
0,0,2,18,0,0,41,359,0
0,0,2,53,0,751,173,7,0
0,0,2,22,0,104,254,425,0
0,0,2,46,0,0,2077,0,1
0,1,2,28,0,0,0,0,1
0,0,2,31,0,0,68,6,1
1,0,0,36,0,1,95,0,0
1,0,0,46,0,35,0,2108,1
0,1,2,0,0,0,0,0,1
0,0,2,3,0,0,0,0,1
0,1,2,12,0,0,0,0,1
0,1,2,2,0,0,0,0,1
0,1,2,41,0,0,0,0,1
0,1,0,11,0,0,0,0,1
0,1,2,41,0,0,0,0,1
2,0,2,17,0,513,669,0,0
2,1,0,21,0,0,0,0,1
2,1,0,21,0,0,0,0,1
2,0,2,27,0,89,51,5,1
2,1,2,54,0,0,0,0,1
2,0,2,15,0,2309,1142,1,0
2,1,2,39,0,0,0,0,1
0,0,2,31,0,1,7,0,1
2,1,2,28,0,0,0,0,1
0,0,2,21,0,3553,0,0,0
1,1,2,29,0,0,0,0,1
0,0,2,45,0,112,198,0,1
1,0,0,44,0,0,99,317,0
0,1,2,12,0,0,0,0,1
0,1,0,18,0,0,0,0,1
0,1,0,20,0,0,0,0,1
1,0,2,43,0,0,0,580,1
0,1,0,46,0,0,0,0,1
0,0,2,53,0,0,0,920,1
0,0,2,21,0,621,0,0,0
0,0,2,23,0,0,0,0,0
0,0,0,9,0,0,0,0,0
0,0,2,19,0,546,0,325,0
0,1,1,52,0,0,0,0,1
1,1,0,31,0,0,0,0,1
0,0,2,62,0,761,0,0,0
1,1,2,27,0,0,0,0,1
0,1,2,23,0,0,0,0,0
1,1,0,28,0,0,0,0,1
1,1,0,27,0,0,0,0,1
0,1,2,58,0,0,0,0,1
0,0,0,24,0,0,835,0,1
2,0,2,27,1,149,890,9,0
0,0,2,33,0,36,0,1415,0
0,0,2,28,0,229,0,0,1
0,0,2,39,0,0,0,0,0
0,0,2,27,0,0,0,727,0
0,0,2,36,0,0,106,0,1
0,0,2,64,0,0,1827,0,1
0,0,1,41,0,0,687,0,1
1,1,0,28,0,0,0,0,1
1,1,2,27,0,0,0,0,1
1,0,2,28,0,0,64,139,0
0,0,0,22,0,483,0,304,1
0,0,2,23,0,0,2624,912,1
2,0,2,40,0,7,6,1206,0
2,1,2,2,0,0,0,0,1
2,0,2,0,0,0,0,0,1
0,0,2,27,0,0,0,17,1
0,0,0,0,0,0,0,0,1
0,0,2,17,0,0,18,318,0
0,0,2,45,0,224,0,1501,0
0,0,2,62,0,104,194,436,0
0,1,0,14,0,0,0,0,1
0,0,0,24,0,0,848,0,1
0,1,1,51,0,0,0,0,1
0,0,2,49,0,20,0,769,0
2,0,2,52,0,1364,444,0,1
2,1,0,35,0,0,0,0,1
2,1,2,22,0,0,0,0,1
0,0,2,17,0,0,1552,0,0
1,1,0,47,0,0,0,0,1
2,1,2,25,0,0,0,0,1
0,1,2,11,0,0,0,0,1
0,0,2,17,0,18,73,0,0
0,0,2,41,0,8,0,0,1
0,0,2,55,0,0,0,507,1
0,0,2,29,0,0,7,20,1
0,0,2,19,0,0,0,888,0
0,1,0,23,0,0,0,0,1
0,0,2,32,0,4518,0,93,0
0,0,2,27,0,0,0,0,0
0,0,2,25,0,0,892,0,1
2,0,2,24,0,10,173,1497,0
2,1,2,30,0,0,0,0,0
0,0,1,50,0,781,0,61,1
0,0,2,51,0,201,40,0,0
2,0,0,27,0,1331,0,0,0
2,0,2,35,0,750,0,0,0
0,0,2,48,0,0,790,2368,0
0,1,2,27,0,0,0,0,1
0,1,1,19,0,0,0,0,1
0,1,1,18,0,0,0,0,1
1,0,0,25,0,0,0,0,1
0,1,0,41,0,0,0,0,1
2,1,2,62,0,0,0,0,1
2,1,2,30,0,0,0,0,1
2,1,2,6,0,0,0,0,1
0,0,0,15,0,0,0,0,0
2,0,1,34,0,162,690,28,0
0,0,2,34,0,223,13,514,0
0,0,2,23,0,16,1,1,1
0,0,2,51,0,0,207,347,0
0,1,1,63,0,0,0,0,1
0,0,2,42,0,84,300,0,1
0,0,0,19,0,0,0,0,1
0,1,2,5,0,0,0,0,1
0,1,0,2,0,0,0,0,1
0,1,2,15,0,0,0,0,1
1,0,2,36,0,0,0,1,0
0,0,2,32,0,0,39,0,0
0,0,2,19,0,2,450,204,1
1,0,0,26,0,0,15,5,1
0,0,2,33,0,48,756,308,0
0,1,2,38,0,0,0,0,1
0,0,2,22,0,0,859,62,0
0,0,2,32,0,0,0,0,0
2,1,0,30,0,0,0,0,1
0,0,2,51,0,152,25,74,0
1,0,2,29,0,0,0,0,0
1,0,2,16,0,0,0,96,1
1,0,2,32,0,0,0,241,0
1,0,0,24,0,0,0,725,0
1,0,2,23,0,0,0,4810,0
1,1,0,46,0,0,0,0,1
1,0,0,49,0,0,0,5474,0
1,1,2,17,0,0,0,0,1
1,0,0,35,0,4,324,899,0
1,0,0,43,0,0,0,274,0
0,0,2,20,0,149,559,21,1
1,1,0,24,0,0,0,0,1
1,0,2,28,0,0,0,2463,0
1,1,0,19,0,0,0,0,1
1,0,0,39,0,0,0,1854,0
2,0,2,34,0,1547,97,59,0
0,0,2,29,0,89,173,0,1
0,0,0,14,0,0,52,0,1
0,1,2,28,0,0,0,0,1
0,0,2,30,0,628,544,0,0
0,0,2,28,0,72,0,0,1
0,1,1,32,0,0,0,0,1
0,1,2,7,0,0,0,0,1
0,1,0,34,0,0,0,0,1
0,0,1,47,0,163,11,593,1
2,0,2,19,0,300,642,0,0
1,1,2,52,0,0,0,0,1
2,0,2,19,0,758,0,0,0
2,1,2,18,0,0,0,0,1
0,0,2,32,0,224,0,64,0
0,0,0,21,0,423,172,0,0
2,0,0,22,0,0,0,0,1
2,0,2,13,0,157,1199,0,0
2,0,2,25,0,2093,6,0,0
2,0,2,33,0,836,155,31,0
2,0,2,27,0,1379,414,0,0
0,0,2,21,0,12,0,1658,0
1,1,0,17,0,0,0,0,1
1,1,0,15,0,0,0,0,1
1,0,0,58,1,2,0,1482,0
1,0,2,29,0,1,97,61,0
1,1,2,34,0,0,0,0,1
1,0,2,28,0,0,1761,1,1
1,0,2,29,0,3215,4,7,1
1,1,0,25,0,0,0,0,1
2,0,0,23,0,112,143,2,0
0,0,2,22,0,0,689,0,1
0,1,0,38,0,224,0,0,1
0,0,2,38,0,0,0,0,1
0,0,2,0,0,0,0,0,0
0,0,2,28,0,17,0,49,0
0,1,2,0,0,0,0,0,1
0,0,0,37,0,0,0,311,0
0,0,2,2,0,0,0,0,1
1,1,0,40,0,0,0,0,1
2,0,2,47,0,448,891,0,0
0,0,2,34,0,0,610,591,1
2,0,2,43,0,1086,202,401,0
2,1,0,21,0,0,0,0,1
1,1,0,43,0,0,0,0,1
2,0,2,33,0,3090,808,0,0
1,0,2,28,0,0,0,0,1
1,0,0,57,0,200,0,311,0
1,0,2,28,0,0,0,0,1
1,0,2,46,0,0,761,4423,0
1,0,0,19,0,0,0,2,1
2,0,2,27,0,441,397,471,0
0,0,2,2,0,0,0,0,1
2,0,2,0,0,0,0,0,1
2,0,2,25,1,1442,0,0,0
2,1,2,47,0,0,0,0,1
2,0,1,38,0,1208,13,38,1
2,0,2,24,0,555,618,0,0
0,0,2,24,0,276,0,0,1
1,0,2,25,0,0,0,0,1
0,0,2,29,0,0,6,0,1
2,0,0,44,0,2956,10,12,0
0,0,2,20,0,0,173,703,0
0,1,2,23,0,0,0,0,1
1,0,0,26,0,0,51,224,1
0,1,1,20,0,0,0,0,1
2,1,2,27,0,0,0,0,1
0,0,0,23,0,94,0,967,0
0,1,1,33,0,0,0,0,1
0,0,2,30,0,477,8,0,1
0,0,2,32,0,0,2,0,1
2,0,2,19,0,781,295,613,0
2,0,2,41,0,1,808,0,0
0,1,2,50,0,0,0,0,0
0,0,2,36,0,9,0,482,0
2,1,2,21,0,0,0,0,1
1,0,0,45,1,1017,0,601,0
1,1,0,26,0,0,0,0,1
0,1,2,44,0,0,173,0,1
0,0,1,24,0,0,617,0,1
0,1,0,15,0,0,0,0,1
0,0,2,58,0,0,0,1989,0
0,0,2,13,0,28,367,0,0
1,1,2,19,0,0,0,0,1
1,0,0,25,0,140,0,0,1
0,0,2,24,0,718,265,302,0
0,0,2,20,0,3,0,806,0
2,1,2,34,0,0,0,0,1
2,1,2,13,0,0,0,0,1
0,0,2,28,0,0,0,36,1
0,1,0,39,0,0,0,0,0
0,1,2,0,0,0,0,0,0
0,0,2,10,0,0,0,0,0
0,1,2,9,0,0,0,0,0
0,0,0,34,0,0,273,311,0
0,0,2,11,0,0,0,0,0
0,1,2,0,0,0,0,0,0
0,0,2,24,0,0,0,14,0
0,1,1,16,0,0,0,0,1
0,0,2,42,0,0,0,1,0
2,0,2,41,0,982,380,0,1
1,0,2,36,0,0,9058,1,1
1,0,0,27,0,0,0,304,0
1,0,2,32,1,0,0,1,0
1,0,0,11,0,0,0,0,1
1,0,2,26,1,0,0,1043,1
1,0,2,28,0,0,0,29,1
0,0,2,25,0,0,20,0,0
0,0,2,5,0,0,0,0,1
0,1,2,28,0,0,0,0,1
0,0,2,13,0,852,7,0,1
0,0,2,30,0,0,47,703,1
0,1,2,15,0,0,173,0,1
0,1,2,0,0,0,0,0,1
0,0,2,49,0,0,0,0,1
0,0,2,52,0,0,0,0,1
0,1,2,15,0,0,0,0,1
0,0,2,40,0,521,53,70,0
0,1,0,0,0,0,0,0,1
2,0,2,32,0,158,139,752,0
2,1,0,15,0,0,0,0,1
2,0,1,26,0,2042,2387,10,1
2,1,1,31,0,0,0,0,0
2,0,2,8,0,0,0,0,1
0,0,2,18,0,0,0,1,1
0,0,2,3,0,0,0,0,0
1,0,2,44,0,0,1224,514,1
0,0,2,15,0,0,0,179,1
1,0,2,27,0,0,0,778,1
2,0,2,22,0,2413,53,1,0
0,0,2,2,0,0,0,0,1
0,0,2,32,0,3,0,0,0
0,0,2,16,0,805,0,0,1
2,0,2,34,0,419,15,0,0
2,0,2,32,0,1946,653,0,0
0,0,2,28,0,0,1039,1,0
1,0,2,27,0,0,0,8126,0
0,0,1,35,0,508,0,57,1
2,1,2,25,0,0,0,0,0
0,0,2,24,0,178,235,0,1
0,1,2,61,0,0,0,0,0
2,1,2,28,0,0,0,0,1
1,0,1,29,1,3,0,3104,0
1,1,2,41,0,0,0,0,1
1,0,2,20,0,1883,173,8810,0
2,0,0,18,0,2904,50,0,0
0,0,2,28,0,8,3949,0,1
0,0,2,18,0,33,455,167,1
2,0,2,33,0,301,501,0,0
2,0,2,35,0,0,0,0,0
1,0,0,68,0,125,0,22408,0
0,0,2,19,0,3,0,0,1
1,0,2,33,0,0,2366,1612,0
1,0,0,55,0,8142,0,1481,0
1,0,2,15,0,0,0,0,1
0,0,2,23,0,0,0,44,0
0,0,2,23,0,0,1,0,1
2,0,0,15,0,3811,109,236,0
2,0,2,49,0,2209,109,23,0
0,0,2,33,0,41,0,42,1
2,1,0,26,0,0,0,0,1
1,1,2,26,0,0,0,0,1
0,0,2,18,0,14,144,610,1
0,1,2,17,0,0,0,0,1
0,0,2,39,0,657,0,311,1
0,0,2,8,0,0,0,0,0
0,0,2,46,0,0,868,0,1
1,0,0,32,0,0,0,183,1
0,0,2,19,0,605,24,1,0
2,1,2,36,0,0,0,0,1
0,1,2,28,0,0,0,0,1
0,0,2,39,0,0,291,13,0
0,0,2,16,0,0,641,33,1
0,1,1,7,0,0,0,0,1
0,0,2,1,0,0,0,0,1
1,1,0,30,0,0,0,0,1
1,1,0,44,0,0,0,0,1
1,1,0,28,0,0,0,0,1
2,0,2,29,0,3564,802,0,0
2,0,2,41,0,239,1048,0,1
2,0,2,13,0,1119,1326,0,1
2,0,2,18,0,4397,1437,4,0
0,0,0,27,0,0,0,2725,0
0,1,2,26,0,0,0,0,1
0,0,0,24,0,13,2,673,0
0,0,1,26,0,104,0,280,0
0,1,1,27,0,0,0,0,1
1,0,2,58,0,0,0,1120,0
1,1,0,54,0,0,0,0,1
0,0,0,18,0,0,0,63,1
0,0,2,13,0,206,0,1,0
1,0,2,13,0,0,0,311,0
1,1,2,28,0,0,0,0,1
0,0,0,57,0,0,0,0,1
1,1,2,32,0,0,0,0,1
1,0,2,32,0,0,0,4588,0
1,1,0,21,0,0,0,0,1
1,1,0,34,0,0,0,0,1
1,0,2,33,0,0,0,773,1
2,1,2,36,0,0,0,0,1
2,0,2,50,0,513,0,764,0
2,0,2,28,0,828,72,6,0
1,0,2,56,0,679,0,33,0
2,0,0,42,0,1156,1,305,0
2,1,2,39,0,0,0,0,0
0,0,1,13,0,0,0,311,1
1,0,2,28,0,0,0,2,1
1,0,2,55,0,916,0,1677,0
0,0,0,36,0,0,700,0,1
2,1,2,28,0,0,0,0,1
0,0,1,37,0,0,834,0,1
1,1,0,50,0,0,0,0,1
1,0,2,27,0,551,0,462,0
0,1,2,23,0,0,0,0,0
0,0,2,16,0,7,311,0,0
1,0,0,33,1,0,0,197,1
2,1,2,46,0,0,173,0,1
0,1,1,26,0,0,0,0,1
0,0,2,24,0,270,534,0,0
0,0,2,26,0,0,0,213,0
0,0,2,2,0,0,0,0,1
0,0,2,33,0,457,0,0,0
0,1,2,32,0,0,0,0,1
0,1,2,3,0,0,0,0,1
0,1,2,2,0,0,0,0,1
0,0,2,6,0,0,0,0,1
2,0,2,28,0,236,332,31,1
1,0,2,0,0,0,173,0,1
1,1,2,4,0,0,0,0,1
1,0,2,58,0,0,173,803,1
1,1,2,22,0,0,0,0,1
1,1,0,51,0,0,0,0,1
1,1,0,37,0,0,0,0,1
0,0,1,17,0,0,0,14,0
0,0,2,21,0,28,0,662,0
0,0,2,28,0,3,0,362,1
1,0,0,28,0,3478,0,105,0
1,0,2,31,0,0,0,0,0
2,1,2,43,0,0,0,0,1
2,1,2,28,0,0,0,0,1
0,0,2,15,0,1682,0,0,1
0,0,2,18,0,0,8,11,1
1,1,2,33,0,0,0,0,1
1,0,2,31,0,0,0,2963,0
1,1,0,41,0,0,0,0,1
0,0,2,22,0,1,10,625,0
0,0,2,40,0,0,0,888,0
2,0,2,49,0,460,92,659,0
0,1,1,14,0,0,0,0,1
0,0,0,22,0,0,1,575,0
0,0,2,22,0,0,33,429,0
0,0,2,25,0,980,3,0,0
0,1,1,42,0,0,0,0,1
0,1,1,16,0,0,0,0,1
0,0,0,12,0,0,0,0,1
0,0,2,18,0,382,291,90,1
0,0,2,33,0,0,173,0,0
0,0,2,14,0,5,479,297,0
0,1,2,36,0,0,0,0,1
1,1,2,23,0,0,173,0,1
0,0,0,24,0,0,116,1,0
0,1,1,4,0,0,0,0,1
0,1,2,28,0,0,0,0,0
0,0,2,18,0,628,0,31,0
0,1,2,21,0,0,0,0,1
0,0,2,27,0,12,0,873,0
2,1,2,34,0,0,0,0,1
0,1,1,28,0,0,0,0,0
1,1,2,35,0,0,0,0,1
0,1,1,16,0,0,0,0,1
1,0,2,36,0,0,1657,2799,0
0,1,2,30,0,0,0,0,0
0,1,1,4,0,0,0,0,1
2,0,2,19,1,61,110,0,1
0,0,2,3,0,0,0,0,1
1,1,2,51,0,0,0,0,1
1,1,2,28,0,0,0,0,1
1,1,2,45,0,0,0,0,1
1,1,2,18,0,0,0,0,1
0,0,1,23,0,0,403,0,1
0,0,2,15,0,1042,36,0,0
